STIDSTD,Gender,ESCS,MATH_avg_score,READ_avg_score,SCIE_avg_score,Total_Avg
455,Female,0.43,578.36892,579.4532,562.98024,573.6007867
456,Male,0.44,674.2561,571.12704,575.66208,607.0150733
457,Male,-0.66,685.86228,588.52922,603.07722,625.8229067
458,Female,-1.55,723.71862,646.01638,632.17082,667.30194
459,Female,0.22,567.46376,546.56872,533.5136,549.1820267
460,Male,-0.25,471.88814,427.0175,423.57328,440.8263067
461,Male,0.3,754.1751,665.83674,657.62772,692.54652
462,Male,0.97,732.44274,639.53294,626.76242,666.2460333
463,Female,-0.4,682.59072,624.25226,604.9422,637.2617267
464,Female,0.17,591.37716,595.18052,551.13764,579.2317733
465,Female,1.14,639.98288,581.28008,544.89,588.7176533
466,Female,0.84,767.9623,687.0822,654.0843,703.0429333
467,Female,0,573.4616,378.49268,450.42892,467.4610667
468,Male,-0.14,584.36672,543.94108,552.2566,560.1881333
469,Male,-0.7,689.52328,572.8913,583.30846,615.2410133
470,Male,-1.52,712.03458,621.64956,650.91384,661.53266
471,Female,-1.78,730.10592,623.37852,639.53748,664.34064
472,Male,-0.49,616.38106,565.03226,581.90972,587.7743467
473,Male,-0.71,603.84018,615.71516,594.03206,604.5291333
474,Male,-0.68,639.12606,565.91438,602.8907,602.6437133
475,Male,-0.57,624.01464,558.77708,520.17904,567.65692
476,Female,-1.8,656.9637,610.98728,587.97092,618.6406333
477,Female,-1.21,625.8841,586.04596,592.3536,601.4278867
478,Female,0.61,672.23088,643.71288,608.11266,641.35214
479,Male,-0.26,703.1547,618.20122,649.51508,656.957
480,Male,-0.67,401.70586,440.65058,463.39054,435.2489933
481,Male,-2.61,518.00126,499.51334,525.96046,514.4916867
482,Female,-1.9,449.7663,521.07136,447.91124,472.9163
483,Female,-1.57,547.52298,568.8094,574.54306,563.6251467
484,Female,-2.38,463.86508,499.22784,478.12382,480.40558
485,Male,-1.24,472.12184,499.83412,510.20142,494.05246
486,Male,0.07,395.63016,406.4877,444.36778,415.4952133
487,Female,-1.66,568.4764,558.88056,523.06974,550.1422333
488,Male,-0.41,583.432,546.50732,576.31482,568.75138
489,Female,-2.87,428.50132,471.34754,416.48638,438.7784133
490,Female,-1.97,493.93208,484.692,486.98248,488.53552
491,Female,-0.8,455.84202,509.47444,467.58672,477.6343933
492,Male,-0.95,585.6909,517.79768,537.24358,546.91072
493,Female,-1.52,424.52872,482.38846,410.89144,439.26954
494,Female,-1.77,538.64308,565.31444,496.96008,533.6392
495,Male,-1.63,550.71662,485.15852,537.43004,524.43506
496,Male,-1.57,421.02352,409.7757,420.96234,417.2538533
497,Female,-2.97,407.15844,469.60006,485.30398,454.0208267
498,Male,-2.23,437.61488,417.95552,459.66058,438.4103267
499,Male,-0.07,593.09082,522.12818,546.10218,553.7737267
500,Male,-1.29,568.55428,578.10394,579.95152,575.53658
501,Male,0.58,631.88192,585.16106,616.13204,611.05834
502,Female,-0.67,432.5518,480.16442,434.1104,448.9422067
503,Female,-1.39,497.67096,526.79042,474.86014,499.77384
504,Female,-1.87,557.88286,551.8112,520.73852,543.4775267
505,Female,-0.6,600.7244,554.59128,569.13464,574.8167733
506,Female,-2.07,447.89686,528.69676,500.78328,492.4589667
507,Male,-1.23,551.0282,549.39432,558.5043,552.9756067
508,Female,-2.53,419.54354,415.90472,408.74674,414.7316667
509,Female,-1.3,587.63826,554.27356,558.69078,566.8675333
510,Female,0.32,631.18086,624.96712,596.64306,617.5970133
511,Male,0.16,565.04906,551.88036,575.28906,564.0728267
512,Female,-2.47,588.72878,562.29608,523.909,558.3112867
513,Male,-1.56,487.70058,515.39182,487.07572,496.7227067
514,Male,-1.77,587.40458,553.00308,514.9571,551.7882533
515,Female,-0.2,641.07338,599.15206,564.56546,601.5969667
516,Female,0.93,468.46084,479.52896,438.8661,462.2853
517,Female,-2.2,376.15672,354.584,335.91942,355.55338
518,Female,-1.53,357.22854,423.2124,391.96194,390.80096
519,Female,-0.96,565.51644,578.57944,567.0832,570.3930267
520,Male,-0.21,537.1631,487.88512,488.0082,504.35214
521,Male,1.27,597.2971,584.5195,572.6781,584.8315667
522,Female,-1.01,448.13056,519.32388,483.62552,483.69332
523,Male,-0.55,560.60912,551.0784,517.00856,542.8986933
524,Female,0.23,511.06872,532.90662,497.1466,513.7073133
525,Female,0.95,501.56568,491.99964,500.4103,497.9918733
526,Female,0.28,477.96386,468.17032,465.2555,470.4632267
527,Male,-0.31,509.04348,453.0005,479.61578,480.5532533
528,Female,-0.43,475.0818,512.73114,456.67662,481.49652
529,Male,0.86,684.92756,575.13676,613.98734,624.6838867
530,Male,0.01,525.79062,488.6069,481.10778,498.5017667
531,Female,0.1,617.3937,604.63282,605.12868,609.0517333
532,Female,0.4,487.4669,527.58472,470.75718,495.2696
533,Female,-0.19,584.13304,573.41644,576.22156,577.92368
534,Female,-0.28,561.38806,553.55866,501.62252,538.8564133
535,Male,-0.98,408.09316,395.42086,398.11636,400.54346
536,Male,-1.62,439.017,391.41114,413.87544,414.76786
537,Female,-0.03,653.84798,623.85512,598.04178,625.2482933
538,Male,0.71,639.43762,603.28502,623.03244,621.91836
539,Male,0.19,428.26764,470.16216,449.5897,449.3398333
540,Male,0.34,586.54774,480.42702,511.41364,526.1294667
541,Female,-0.8,581.56256,615.99144,566.9899,588.1813
542,Female,0.81,462.07352,467.8526,459.66056,463.19556
543,Female,0.5,594.88238,629.33584,587.9709,604.06304
544,Female,-0.79,626.11776,597.56344,575.19582,599.6256733
545,Male,-0.84,458.49042,452.75994,454.25214,455.1675
546,Female,-0.7,507.09612,522.02458,515.33008,514.8169267
547,Female,0.69,557.96078,573.41642,573.42408,568.2670933
548,Female,0.28,637.1008,602.80588,608.11264,616.00644
549,Male,-0.8,645.04594,576.66044,637.01978,619.5753867
550,Male,-0.23,592.77924,570.88644,589.0899,584.25186
551,Male,-0.38,626.11778,536.6434,574.26334,579.0081733
552,Female,0.26,672.30878,648.63758,627.60162,649.5159933
553,Male,-0.2,657.50896,582.43448,617.81052,619.25132
554,Male,-0.86,664.67518,620.12588,681.96568,655.5889133
555,Male,1.21,559.20704,587.96788,578.92578,575.3669
556,Female,-0.46,624.79358,604.55336,598.22828,609.19174
557,Male,0.4,640.13864,585.48184,586.29242,603.9709667
558,Female,1.25,649.87536,630.36846,642.33498,640.8596
559,Female,0.45,669.73828,646.8901,651.93958,656.18932
560,Female,0.54,580.8615,555.70332,588.06416,574.8763267
561,Male,0.22,600.49074,586.0432,597.38906,594.641
562,Male,0.38,699.80528,608.97886,668.35136,659.0451667
563,Male,-0.71,671.45196,617.72004,648.67586,645.9492867
564,Female,-1.37,641.22918,617.50064,581.63,613.4532733
565,Female,0.31,702.60946,673.97608,696.79224,691.1259267
566,Female,-1.02,677.21608,664.92092,639.91048,660.6824933
567,Male,-0.92,583.1983,571.20724,602.51772,585.6410867
568,Male,-0.99,624.01464,555.6495,569.32114,582.9950933
569,Male,0.92,633.90714,595.74674,627.41516,619.0230133
570,Female,-0.94,606.9559,618.37436,587.87766,604.40264
571,Female,-1.7,552.1187,614.00564,602.23798,589.4541067
572,Male,-0.71,675.11294,618.12102,615.2928,636.1755867
573,Female,-1.37,600.41284,550.77858,555.89334,569.0282533
574,Female,-0.63,611.9411,654.2772,626.01642,630.7449067
575,Male,-0.19,679.3971,590.13312,594.96456,621.49826
576,Female,-1.08,669.3488,614.72054,634.03578,639.3683733
577,Female,-0.8,548.53558,559.19826,565.4047,557.7128467
578,Male,-1.99,646.13646,587.24612,606.43418,613.2722533
579,Female,-0.02,609.99376,647.44612,622.09998,626.5132867
580,Female,0.23,636.08818,607.81004,645.41216,629.7701267
581,Female,0.5,687.49806,667.0656,676.18424,676.9159667
582,Female,-0.1,616.92634,613.5291,604.19618,611.55054
583,Female,0.87,698.40318,622.0282,598.50802,639.6464667
584,Female,0.46,687.88752,661.90256,649.32858,666.3728867
585,Male,0.46,722.9397,625.09794,638.69824,662.2452933
586,Male,-0.18,750.43622,677.70554,677.58302,701.90826
587,Male,-1.02,785.4884,659.0202,689.9851,711.4979
588,Male,1.15,736.49322,672.41268,722.06266,710.3228533
589,Male,0.18,732.20906,636.80632,654.36406,674.4598133
590,Male,0.9,763.21078,645.62774,669.00412,692.6142133
591,Male,1.08,804.88394,695.5087,732.69302,744.3618867
592,Female,-0.78,702.29786,623.85512,610.44386,645.53228
593,Female,0.53,643.79966,626.31748,578.27302,616.1300533
594,Male,0.28,669.81618,584.11856,593.8456,615.92678
595,Male,0.77,767.65072,659.82216,712.64454,713.3724733
596,Male,0.56,828.25206,711.86838,724.11414,754.74486
597,Male,0.2,730.3396,649.63744,647.37038,675.7824733
598,Male,0.77,853.56754,716.03852,746.2141,771.9400533
599,Male,0.6,727.76912,645.22676,641.77546,671.5904467
600,Female,-1.02,664.7531,638.947,624.61768,642.7725933
601,Female,-0.57,686.01806,608.12778,618.64976,637.5985333
602,Male,-1.18,804.02712,653.4066,703.03992,720.15788
603,Female,1.2,762.82132,664.12664,676.37076,701.10624
604,Male,-0.83,816.4901,702.9668,702.2939,740.5836
605,Female,1.38,640.7618,588.42888,577.15404,602.1149067
606,Female,-0.04,818.9827,734.9791,717.95972,757.3071733
607,Female,-0.92,711.17776,662.69688,629.00036,667.625
608,Male,-0.64,702.37576,642.58034,672.26782,672.4079733
609,Male,-0.4,730.96276,651.00076,689.98506,690.6495267
610,Male,0.77,700.27264,615.07364,639.81722,651.7211667
611,Female,0.24,705.33574,622.58422,639.1645,655.69482
612,Female,1.26,676.43714,583.50416,569.69414,609.87848
613,Female,-0.41,704.32312,661.82312,623.77844,663.3082267
614,Female,0.39,720.29134,652.29142,637.85902,670.14726
615,Male,-1.35,607.34536,517.3165,546.00896,556.8902733
616,Female,-0.63,794.1346,688.1148,696.51248,726.25396
617,Male,-1.85,629.77878,619.00316,648.76912,632.51702
618,Female,-1.02,630.32404,604.71224,606.52742,613.8545667
619,Female,-0.09,484.97428,523.6132,516.35584,508.31444
620,Female,-0.56,552.66396,571.8278,562.6072,562.36632
621,Male,0.05,479.67752,452.43916,507.59044,479.9023733
622,Female,-1.06,603.3728,531.95342,571.37264,568.89962
623,Female,-2.37,522.36328,525.67838,534.4461,527.49592
624,Male,-0.96,572.52686,565.43324,585.35994,574.4400133
625,Female,-0.49,611.39586,599.31092,590.76838,600.49172
626,Male,-0.1,549.23664,493.09778,558.5043,533.6129067
627,Male,-1.23,483.10484,447.30668,507.03096,479.1474933
628,Male,0.63,634.53028,541.37488,602.79746,592.9008733
629,Female,-1.45,527.89374,535.60724,551.04438,538.1817867
630,Female,-0.95,520.88332,495.4946,527.26594,514.5479533
631,Female,-1.15,583.66568,527.0287,536.31108,549.00182
632,Female,-1.07,430.1371,471.34758,470.1977,457.22746
633,Female,-0.86,553.91028,555.78274,555.7068,555.1332733
634,Female,-0.44,567.2301,538.70506,520.45878,542.1313133
635,Female,-1.55,582.49726,528.5379,573.79708,561.6107467
636,Male,-1.58,659.92368,605.1295,637.11302,634.0554
637,Female,0.6,480.92382,478.97296,485.95674,481.9511733
638,Female,-0.71,647.69436,617.1035,623.21892,629.3389267
639,Female,0.71,535.05998,531.79456,551.0444,539.2996467
640,Female,-0.91,715.46188,635.1343,622.5662,657.7207933
641,Male,-0.67,620.43154,541.05408,621.35398,594.2798667
642,Male,0.61,477.34072,453.64206,482.32002,471.1009333
643,Female,-0.75,552.5861,563.24924,572.21188,562.6824067
644,Female,-0.8,518.00126,521.70684,572.30512,537.33774
645,Female,-1.15,541.21356,514.9552,536.77732,530.9820267
646,Female,0.09,476.32812,513.60486,511.78664,500.5732067
647,Female,-0.52,545.49774,539.0228,525.58748,536.7026733
648,Male,0.45,596.12868,529.26548,607.2734,577.5558533
649,Female,-0.52,585.45724,522.73944,554.12158,554.1060867
650,Male,-0.74,526.33588,499.43314,501.52928,509.0994333
651,Female,0.65,657.35318,616.78576,595.80378,623.31424
652,Female,0.38,589.19612,592.321,554.30808,578.6084
653,Female,0.86,703.54418,690.57714,646.71766,680.27966
654,Female,1.05,686.56334,614.24398,611.37634,637.3945533
655,Female,-0.47,590.98768,564.36128,549.17938,568.1761133
656,Male,0.74,770.76648,681.71526,737.91494,730.1322267
657,Female,0.64,646.52594,631.48048,593.37934,623.7952533
658,Female,0.22,685.16126,616.54744,577.34054,626.3497467
659,Female,0.83,629.3893,616.78576,598.13502,614.7700267
660,Male,0.5,558.42808,552.20112,568.29542,559.64154
661,Male,0.52,585.84672,566.87672,556.26632,569.6632533
662,Male,-0.89,671.52982,574.89616,609.04514,618.4903733
663,Male,0.3,655.7174,592.93992,591.51438,613.3905667
664,Male,0.27,643.72176,626.78202,589.83588,620.11322
665,Male,0.77,676.20344,601.11978,630.5856,635.9696067
666,Male,0.37,672.23088,608.73828,615.01306,631.9940733
667,Female,0.67,575.72054,578.34114,545.63594,566.5658733
668,Female,0.78,586.54772,551.25516,540.60054,559.4678067
669,Male,0.97,730.3396,661.34584,667.41888,686.3681067
670,Female,0.94,563.80276,579.69148,532.11488,558.5363733
671,Male,-0.27,767.49494,659.34098,660.6117,695.8158733
672,Female,-0.27,608.43592,597.56346,554.58786,586.8624133
673,Male,1.12,458.6462,511.62272,526.6132,498.9607067
674,Male,0.97,497.20362,495.1828,534.6326,509.00634
675,Female,0.59,655.40584,580.5652,586.75868,607.5765733
676,Male,0.31,710.5546,653.166,653.99104,672.5705467
677,Male,1.07,554.845,510.3396,532.3014,532.4953333
678,Female,0.65,613.3432,605.1094,578.17978,598.87746
679,Male,1.02,669.50458,629.26806,641.8687,646.8804467
680,Male,0.2,561.85542,518.8402,551.13764,543.94442
681,Female,1.12,692.1717,639.34416,638.4185,656.6447867
682,Female,-0.21,669.03724,614.3234,618.09026,633.8169667
683,Male,0.83,615.21264,593.2607,608.11266,605.5286667
684,Female,0.63,561.31016,566.90308,525.96046,551.3912333
685,Female,-1.05,556.48076,574.76674,485.02422,538.75724
686,Female,0.91,653.61426,661.26712,651.38006,655.42048
687,Male,1.04,725.97756,713.39208,720.85044,720.07336
688,Female,0.75,529.99686,561.58122,533.5136,541.6972267
689,Male,0.73,747.63204,719.08592,700.3357,722.35122
690,Female,0.21,566.06168,531.31796,535.19208,544.1905733
691,Male,-0.89,602.90546,547.22906,601.11898,583.7511667
692,Female,1.33,610.53904,647.92272,595.6173,618.0263533
693,Female,0.45,493.85418,561.42234,521.01828,525.4316
694,Male,1.27,575.72052,589.1708,620.60798,595.1664333
695,Male,0.71,768.35176,729.83196,697.35174,731.8451533
696,Female,1.02,653.45848,631.2422,605.50168,630.0674533
697,Female,1.39,669.5046,661.42598,622.84598,651.2588533
698,Female,0.11,737.9732,705.74848,681.59268,708.43812
699,Female,0.58,625.33884,622.58422,569.50764,605.8102333
700,Female,0.16,626.19564,639.26472,572.58486,612.68174
701,Male,-1.12,692.48328,657.49648,652.96532,667.64836
702,Female,0.64,713.98192,705.5102,652.31258,690.6015667
703,Female,0.64,658.5216,631.95706,604.1962,631.5582867
704,Male,0.7,718.88922,668.32276,663.40918,683.5403867
705,Female,0.78,628.3767,621.86936,603.45018,617.8987467
706,Male,-1.36,682.74652,643.46248,633.19658,653.1351933
707,Female,0.02,622.53468,648.79644,618.92952,630.08688
708,Female,-0.02,690.84748,667.9393,655.85602,671.5476
709,Female,0.55,823.89004,772.07338,743.41664,779.7933533
710,Male,0.47,696.61164,691.73956,654.27078,680.8739933
711,Male,0.85,628.6104,665.59616,632.54384,642.2501333
712,Female,0.79,616.22526,689.9417,624.61766,643.5948733
713,Female,0.35,662.88362,692.56296,655.85602,670.4342
714,Female,-0.34,707.51674,688.90912,661.45096,685.95894
715,Male,1.07,693.80744,664.8744,621.16748,659.9497733
716,Male,0.64,676.51504,672.25232,678.23574,675.6677
717,Male,-1.48,511.22448,457.89236,485.4905,484.8691133
718,Male,-0.04,516.13178,468.47808,509.8284,498.1460867
719,Male,-1.05,503.27932,471.44526,476.25886,483.6611467
720,Male,0.46,588.80666,534.15736,558.69078,560.5516
721,Male,-1.65,636.63342,582.19386,600.18648,606.33792
722,Female,-2.11,495.25628,501.6902,498.45206,498.46618
723,Male,-1.06,559.44072,549.95566,564.65872,558.0183667
724,Male,-1.75,503.7467,512.98602,496.0276,504.25344
725,Female,-0.99,604.697,560.3103,555.2406,573.4159667
726,Male,-0.53,471.0313,425.89478,475.32638,457.4174867
727,Male,-1.28,439.32856,397.82668,441.47704,426.21076
728,Male,-1.56,575.40894,522.20836,514.95712,537.5248067
729,Male,-2.28,625.18306,523.2509,555.61356,568.01584
730,Female,0.12,434.8107,419.79684,390.93622,415.1812533
731,Male,-1,501.87724,467.75632,501.99552,490.5430267
732,Male,-0.66,634.99766,571.60822,600.46624,602.3573733
733,Male,-0.21,578.3689,496.38574,562.70048,545.8183733
734,Male,-1.6,543.3946,501.99934,530.8094,525.4011133
735,Male,-0.43,634.06296,532.63364,586.47894,584.3918467
736,Male,0.38,661.63732,553.08326,603.17046,605.96368
737,Male,-1.27,637.0229,555.16834,601.39872,597.86332
738,Male,0.95,565.59434,509.21686,521.85752,532.2229067
739,Male,-0.89,447.42954,394.37832,402.9653,414.9243867
740,Female,-1.82,559.12916,572.8604,500.50354,544.1643667
741,Male,0.18,532.72316,531.59112,529.03768,531.11732
742,Male,-1.36,436.83596,430.86684,433.1779,433.6269
743,Male,-0.36,459.26936,433.91422,473.83438,455.6726533
744,Male,-0.86,515.0413,529.90704,548.24692,531.0650867
745,Male,-1.8,547.3672,525.49634,521.57774,531.4804267
746,Male,-1.19,541.91464,501.59838,534.4461,525.9863733
747,Male,-1.25,521.27278,515.07106,486.23648,507.5267733
748,Male,-1.12,581.48464,572.16954,592.81986,582.1580133
749,Male,-0.86,569.02166,509.29706,535.0056,537.7747733
750,Male,-1.15,611.62956,567.0371,588.06416,588.9102733
751,Female,0.46,593.79188,604.39452,566.3372,588.1745333
752,Female,0.1,684.14862,673.97608,640.93622,666.35364
753,Male,0.63,495.33418,482.99326,508.70944,495.67896
754,Female,0.93,551.41766,539.57882,535.3786,542.1250267
755,Female,0.41,560.29754,530.52368,543.39798,544.7397333
756,Female,0.51,610.22744,581.12122,595.9903,595.7796533
757,Female,-0.21,721.77132,633.38684,657.53448,670.8975467
758,Male,-1.75,619.88628,599.99704,577.8068,599.23004
759,Female,-0.41,656.49636,613.44966,644.0134,637.9864733
760,Female,0.99,663.351,621.78992,631.14508,638.762
761,Female,-1.53,654.70478,589.06432,614.5468,619.4386333
762,Female,-1.38,502.57828,516.22608,505.25922,508.0211933
763,Female,0.18,641.54074,589.46146,598.50804,609.8367467
764,Male,-0.97,720.21342,671.28998,702.85338,698.1189267
765,Male,0.36,600.64654,587.08576,600.46626,596.0661867
766,Male,-0.25,653.69218,597.912,624.15144,625.2518733
767,Male,-2.16,401.5501,391.9725,420.96234,404.8283133
768,Male,0.71,645.59122,598.31296,647.5569,630.4870267
769,Male,-1.12,602.82756,530.46842,567.08318,566.7930533
770,Male,1.06,751.29304,654.04814,655.0168,686.7859933
771,Male,0.1,507.6414,513.3068,487.07572,502.67464
772,Female,0.1,689.21172,650.30564,633.47632,657.66456
773,Male,-0.97,606.72224,561.3433,564.006,577.35718
774,Male,0.41,630.09036,563.58876,641.02946,611.5695267
775,Male,0.36,565.51642,551.1586,574.9161,563.8637067
776,Male,0.54,646.68172,571.28744,615.19952,611.0562267
777,Female,-0.46,629.85666,589.38206,617.06452,612.10108
778,Male,-0.33,687.9654,618.2814,628.06788,644.77156
779,Male,0.73,650.10906,574.65558,587.03842,603.9343533
780,Female,-0.78,714.37138,698.9174,707.88886,707.0592133
781,Female,-0.2,676.28136,613.44966,642.70794,644.14632
782,Male,0.71,576.42156,473.3699,486.98248,512.25798
783,Male,0.7,593.94764,548.11122,559.99626,567.3517067
784,Male,-1.11,680.79918,576.41988,594.4983,617.23912
785,Male,-0.8,456.2315,496.22536,498.73182,483.72956
786,Female,0.88,608.98116,603.12364,588.5304,600.2117333
787,Male,-0.84,602.98332,537.68592,557.9448,566.20468
788,Male,-0.14,649.6417,581.8731,606.80716,612.7739867
789,Male,1.12,474.8481,447.1463,499.94404,473.97948
790,Male,0.52,618.4842,518.11848,578.36628,571.65632
791,Male,-0.94,494.00998,451.7174,452.76014,466.1625067
792,Female,-0.37,710.63252,665.63582,652.77882,676.3490533
793,Male,0.32,629.623,605.53048,641.8687,625.67406
794,Female,-1.38,669.19302,607.81004,615.47928,630.8274467
795,Male,-0.38,626.74092,559.09786,580.3245,588.7210933
796,Female,1.05,687.96542,636.16694,631.7046,651.9456533
797,Male,0.67,648.47328,599.59608,615.94554,621.3383
798,Male,-1.07,651.04378,561.3433,627.1354,613.17416
799,Female,-0.37,661.48154,609.63696,622.28648,631.1349933
800,Female,0.15,569.25532,529.41162,542.55872,547.07522
801,Female,-0.09,732.988,656.5807,696.5125,695.3604
802,Male,-0.59,397.34384,414.98832,396.6244,402.98552
803,Female,-0.81,647.69432,603.36188,652.77882,634.6116733
